Date,Open,High,Low,Close,Adj Close,Volume
2013-11-26,17840.000000,18705.000000,17610.000000,18190.000000,18190.000000,100
2013-11-27,18140.000000,18195.000000,16985.000000,17315.000000,17315.000000,100
2013-11-29,17095.000000,18005.000000,16835.000000,17355.000000,17355.000000,100
2013-12-02,17500.000000,17770.000000,16965.000000,17440.000000,17440.000000,100
2013-12-03,17385.000000,18030.000000,17150.000000,17495.000000,17495.000000,100
2013-12-04,17500.000000,17790.000000,16765.000000,17315.000000,17315.000000,200
2013-12-05,17070.000000,17820.000000,16975.000000,17650.000000,17650.000000,200
2013-12-06,18170.000000,18230.000000,16220.000000,16380.000000,16380.000000,200
2013-12-09,16610.000000,16780.000000,15865.000000,16490.000000,16490.000000,200
2013-12-10,16640.000000,17315.000000,16275.000000,16330.000000,16330.000000,200
2013-12-11,16295.000000,16320.000000,15130.000000,15200.000000,15200.000000,300
2013-12-12,15300.000000,16020.000000,15150.000000,15700.000000,15700.000000,200
2013-12-13,15660.000000,15660.000000,14840.000000,15475.000000,15475.000000,200
2013-12-16,15480.000000,15720.000000,15245.000000,15245.000000,15245.000000,100
2013-12-17,15125.000000,15345.000000,14650.000000,15140.000000,15140.000000,100
2013-12-18,15375.000000,15380.000000,14450.000000,15090.000000,15090.000000,200
2013-12-19,15000.000000,16150.000000,15000.000000,15950.000000,15950.000000,100
2013-12-20,15950.000000,16700.000000,15950.000000,16480.000000,16480.000000,100
2013-12-23,16630.000000,17385.000000,16630.000000,16930.000000,16930.000000,100
2013-12-24,16985.000000,17435.000000,16810.000000,17435.000000,17435.000000,0
2013-12-26,17515.000000,17550.000000,16775.000000,16820.000000,16820.000000,100
2013-12-27,16955.000000,17365.000000,16650.000000,17265.000000,17265.000000,100
2013-12-30,17405.000000,17890.000000,16675.000000,16690.000000,16690.000000,100
2013-12-31,16685.000000,17045.000000,16405.000000,16900.000000,16900.000000,100
2014-01-02,16885.000000,16950.000000,16020.000000,16305.000000,16305.000000,100
2014-01-03,16510.000000,16750.000000,15715.000000,16040.000000,16040.000000,100
2014-01-06,16290.000000,16290.000000,15675.000000,15690.000000,15690.000000,100
2014-01-07,15870.000000,16540.000000,15870.000000,16190.000000,16190.000000,200
2014-01-08,16315.000000,16565.000000,16030.000000,16275.000000,16275.000000,100
2014-01-09,16255.000000,16480.000000,15315.000000,15710.000000,15710.000000,200
2014-01-10,15835.000000,16160.000000,15505.000000,15940.000000,15940.000000,100
2014-01-13,16190.000000,16250.000000,14565.000000,14760.000000,14760.000000,200
2014-01-14,15190.000000,15810.000000,15150.000000,15770.000000,15770.000000,100
2014-01-15,15995.000000,16155.000000,15660.000000,15715.000000,15715.000000,100
2014-01-16,15915.000000,16485.000000,15820.000000,16440.000000,16440.000000,200
2014-01-17,16480.000000,16545.000000,15775.000000,15955.000000,15955.000000,100
2014-01-21,16500.000000,17350.000000,16350.000000,17315.000000,17315.000000,200
2014-01-22,17610.000000,18735.000000,17610.000000,18705.000000,18705.000000,300
2014-01-23,18785.000000,18945.000000,17655.000000,17970.000000,17970.000000,200
2014-01-24,18085.000000,18085.000000,16775.000000,17405.000000,17405.000000,200
2014-01-27,17725.000000,17725.000000,15595.000000,16265.000000,16265.000000,100
2014-01-28,16760.000000,17225.000000,16475.000000,17085.000000,17085.000000,100
2014-01-29,16925.000000,17520.000000,16140.000000,16815.000000,16815.000000,100
2014-01-30,16950.000000,17320.000000,16545.000000,16795.000000,16795.000000,100
2014-01-31,16180.000000,17045.000000,15860.000000,16640.000000,16640.000000,100
2014-02-03,16255.000000,16805.000000,15250.000000,15375.000000,15375.000000,200
2014-02-04,15740.000000,16950.000000,15740.000000,16695.000000,16695.000000,200
2014-02-05,16715.000000,16715.000000,15630.000000,15915.000000,15915.000000,100
2014-02-06,16130.000000,16440.000000,16000.000000,16220.000000,16220.000000,100
2014-02-07,16375.000000,16520.000000,15905.000000,16475.000000,16475.000000,100
2014-02-10,16250.000000,16255.000000,15685.000000,16150.000000,16150.000000,100
2014-02-11,16400.000000,16775.000000,16045.000000,16650.000000,16650.000000,100
2014-02-12,16970.000000,17240.000000,16710.000000,17010.000000,17010.000000,100
2014-02-13,17060.000000,17870.000000,16555.000000,17580.000000,17580.000000,100
2014-02-14,17800.000000,18100.000000,17585.000000,17825.000000,17825.000000,100
2014-02-18,18145.000000,18765.000000,18145.000000,18520.000000,18520.000000,100
2014-02-19,18685.000000,19340.000000,18400.000000,18665.000000,18665.000000,100
2014-02-20,18550.000000,18550.000000,17885.000000,18260.000000,18260.000000,100
2014-02-21,18675.000000,18690.000000,17895.000000,17990.000000,17990.000000,100
2014-02-24,18525.000000,19450.000000,18250.000000,18895.000000,18895.000000,200
2014-02-25,18310.000000,18500.000000,17645.000000,18165.000000,18165.000000,200
2014-02-26,17815.000000,17815.000000,16480.000000,16965.000000,16965.000000,200
2014-02-27,16670.000000,17040.000000,16235.000000,17000.000000,17000.000000,100
2014-02-28,16845.000000,17605.000000,16845.000000,17425.000000,17425.000000,100
2014-03-03,16750.000000,17960.000000,16750.000000,17195.000000,17195.000000,100
2014-03-04,17585.000000,18035.000000,17330.000000,17855.000000,17855.000000,200
2014-03-05,17975.000000,18050.000000,16905.000000,17115.000000,17115.000000,200
2014-03-06,17100.000000,17475.000000,16870.000000,17325.000000,17325.000000,100
2014-03-07,17565.000000,17620.000000,17110.000000,17450.000000,17450.000000,100
2014-03-10,17540.000000,17540.000000,16670.000000,17250.000000,17250.000000,100
2014-03-11,17465.000000,17850.000000,16165.000000,16450.000000,16450.000000,200
2014-03-12,16185.000000,16590.000000,15825.000000,16315.000000,16315.000000,200
2014-03-13,16320.000000,16430.000000,15500.000000,15685.000000,15685.000000,200
2014-03-14,15690.000000,16095.000000,15550.000000,16050.000000,16050.000000,200
2014-03-17,16295.000000,16600.000000,15830.000000,16080.000000,16080.000000,100
2014-03-18,16250.000000,17130.000000,15920.000000,17115.000000,17115.000000,200
2014-03-19,17205.000000,17325.000000,16750.000000,16935.000000,16935.000000,100
2014-03-20,16935.000000,17565.000000,16355.000000,17565.000000,17565.000000,100
2014-03-21,17450.000000,18365.000000,17450.000000,17945.000000,17945.000000,100
2014-03-24,18150.000000,18515.000000,17300.000000,17580.000000,17580.000000,100
2014-03-25,17925.000000,18175.000000,17765.000000,17845.000000,17845.000000,100
2014-03-26,18100.000000,18310.000000,17350.000000,17365.000000,17365.000000,100
2014-03-27,17500.000000,18880.000000,17490.000000,18680.000000,18680.000000,200
2014-03-28,18535.000000,19655.000000,18535.000000,19520.000000,19520.000000,100
2014-03-31,20125.000000,20245.000000,19245.000000,19570.000000,19570.000000,100
2014-04-01,19960.000000,19960.000000,19090.000000,19565.000000,19565.000000,0
2014-04-02,19540.000000,20710.000000,19540.000000,20620.000000,20620.000000,100
2014-04-03,20805.000000,22005.000000,20675.000000,21420.000000,21420.000000,100
2014-04-04,22015.000000,22180.000000,20980.000000,21090.000000,21090.000000,100
2014-04-07,21140.000000,21140.000000,19550.000000,19935.000000,19935.000000,100
2014-04-08,20100.000000,21430.000000,20040.000000,21400.000000,21400.000000,100
2014-04-09,21500.000000,21500.000000,20665.000000,21345.000000,21345.000000,0
2014-04-10,21095.000000,21630.000000,20350.000000,20615.000000,20615.000000,100
2014-04-11,20480.000000,20975.000000,20055.000000,20200.000000,20200.000000,100
2014-04-14,20345.000000,22265.000000,20345.000000,21765.000000,21765.000000,100
2014-04-15,22070.000000,22850.000000,21715.000000,22630.000000,22630.000000,100
2014-04-16,23000.000000,23575.000000,22950.000000,23560.000000,23560.000000,100
2014-04-17,23600.000000,24845.000000,23240.000000,24715.000000,24715.000000,100
2014-04-21,25165.000000,25370.000000,24350.000000,25100.000000,25100.000000,100
2014-04-22,25395.000000,25395.000000,24430.000000,24985.000000,24985.000000,100
2014-04-23,24765.000000,25870.000000,24730.000000,25355.000000,25355.000000,100
2014-04-24,25795.000000,26325.000000,25515.000000,25525.000000,25525.000000,200
2014-04-25,25500.000000,25500.000000,23930.000000,24110.000000,24110.000000,200
2014-04-28,24255.000000,24870.000000,23320.000000,24150.000000,24150.000000,300
2014-04-29,24640.000000,26050.000000,24640.000000,25215.000000,25215.000000,100
2014-04-30,24795.000000,25400.000000,23850.000000,25350.000000,25350.000000,100
2014-05-01,25745.000000,25745.000000,23725.000000,24010.000000,24010.000000,100
2014-05-02,24020.000000,24935.000000,23645.000000,24250.000000,24250.000000,100
2014-05-05,24275.000000,24605.000000,23480.000000,23950.000000,23950.000000,100
2014-05-06,24555.000000,25470.000000,24050.000000,24055.000000,24055.000000,100
2014-05-07,24450.000000,25350.000000,23725.000000,25265.000000,25265.000000,100
2014-05-08,24985.000000,25225.000000,22930.000000,23000.000000,23000.000000,300
2014-05-09,22960.000000,22960.000000,22240.000000,22865.000000,22865.000000,100
2014-05-12,23350.000000,23700.000000,23005.000000,23220.000000,23220.000000,100
2014-05-13,23530.000000,23965.000000,23015.000000,23535.000000,23535.000000,100
2014-05-14,23755.000000,23755.000000,22845.000000,22905.000000,22905.000000,0
2014-05-15,22905.000000,22905.000000,21005.000000,22400.000000,22400.000000,100
2014-05-16,22500.000000,22500.000000,21585.000000,22080.000000,22080.000000,100
2014-05-19,22265.000000,22945.000000,22030.000000,22495.000000,22495.000000,0
2014-05-20,22855.000000,23590.000000,21915.000000,22185.000000,22185.000000,100
2014-05-21,22830.000000,23625.000000,22555.000000,23540.000000,23540.000000,200
2014-05-22,23490.000000,23705.000000,22730.000000,22745.000000,22745.000000,0
2014-05-23,22850.000000,23000.000000,22115.000000,22130.000000,22130.000000,0
2014-05-27,22500.000000,23300.000000,22190.000000,23270.000000,23270.000000,100
2014-05-28,23550.000000,24280.000000,22870.000000,24175.000000,24175.000000,200
2014-05-29,24485.000000,25465.000000,24265.000000,25355.000000,25355.000000,100
2014-05-30,25650.000000,25650.000000,24465.000000,24730.000000,24730.000000,100
2014-06-02,25265.000000,25315.000000,23660.000000,23695.000000,23695.000000,100
2014-06-03,23985.000000,24700.000000,23250.000000,24700.000000,24700.000000,100
2014-06-04,24225.000000,24840.000000,24040.000000,24520.000000,24520.000000,100
2014-06-05,24390.000000,25025.000000,23840.000000,25025.000000,25025.000000,100
2014-06-06,25205.000000,25365.000000,24925.000000,25115.000000,25115.000000,100
2014-06-09,25230.000000,26205.000000,25080.000000,25440.000000,25440.000000,100
2014-06-10,25435.000000,25435.000000,24700.000000,24885.000000,24885.000000,0
2014-06-11,24620.000000,25680.000000,24575.000000,25520.000000,25520.000000,100
2014-06-12,25955.000000,27130.000000,25750.000000,26600.000000,26600.000000,100
2014-06-13,26970.000000,27735.000000,26410.000000,27735.000000,27735.000000,100
2014-06-16,27985.000000,28195.000000,27265.000000,27350.000000,27350.000000,100
2014-06-17,27345.000000,28035.000000,26705.000000,27740.000000,27740.000000,100
2014-06-18,27540.000000,28810.000000,27480.000000,28675.000000,28675.000000,100
2014-06-19,28985.000000,29120.000000,28250.000000,29030.000000,29030.000000,100
2014-06-20,29510.000000,29905.000000,28750.000000,29785.000000,29785.000000,100
2014-06-23,30335.000000,30350.000000,29220.000000,29415.000000,29415.000000,100
2014-06-24,29555.000000,29555.000000,26140.000000,26390.000000,26390.000000,200
2014-06-25,26355.000000,27965.000000,26130.000000,27880.000000,27880.000000,100
2014-06-26,28155.000000,28155.000000,26955.000000,27665.000000,27665.000000,100
2014-06-27,27625.000000,27785.000000,27250.000000,27785.000000,27785.000000,100
2014-06-30,27635.000000,28440.000000,27440.000000,28440.000000,28440.000000,0
2014-07-01,28515.000000,28625.000000,27670.000000,27915.000000,27915.000000,100
2014-07-02,27725.000000,28075.000000,27210.000000,27350.000000,27350.000000,100
2014-07-03,27255.000000,27365.000000,26780.000000,27150.000000,27150.000000,100
2014-07-07,26855.000000,26855.000000,24950.000000,25100.000000,25100.000000,200
2014-07-08,24875.000000,25400.000000,24450.000000,25300.000000,25300.000000,100
2014-07-09,25300.000000,25845.000000,25110.000000,25845.000000,25845.000000,0
2014-07-10,25405.000000,25405.000000,24240.000000,24720.000000,24720.000000,100
2014-07-11,24585.000000,24805.000000,23080.000000,23150.000000,23150.000000,100
2014-07-14,23250.000000,24240.000000,23250.000000,23855.000000,23855.000000,100
2014-07-15,23750.000000,23750.000000,22330.000000,22615.000000,22615.000000,100
2014-07-16,23035.000000,23705.000000,23035.000000,23520.000000,23520.000000,0
2014-07-17,23655.000000,24075.000000,21505.000000,21575.000000,21575.000000,100
2014-07-18,21750.000000,22335.000000,21650.000000,22260.000000,22260.000000,100
2014-07-21,21875.000000,22070.000000,21480.000000,22005.000000,22005.000000,100
2014-07-22,22010.000000,22500.000000,21950.000000,22185.000000,22185.000000,0
2014-07-23,22355.000000,23080.000000,22115.000000,23045.000000,23045.000000,0
2014-07-24,23250.000000,23635.000000,22835.000000,23030.000000,23030.000000,100
2014-07-25,23265.000000,23265.000000,21780.000000,21845.000000,21845.000000,100
2014-07-28,21725.000000,22055.000000,20915.000000,21025.000000,21025.000000,100
2014-07-29,21070.000000,21580.000000,20785.000000,21460.000000,21460.000000,0
2014-07-30,21605.000000,21945.000000,20310.000000,20565.000000,20565.000000,100
2014-07-31,20245.000000,20245.000000,19065.000000,19095.000000,19095.000000,200
2014-08-01,18900.000000,19240.000000,17850.000000,18340.000000,18340.000000,100
2014-08-04,18505.000000,19500.000000,18070.000000,19435.000000,19435.000000,100
2014-08-05,19160.000000,19255.000000,17300.000000,17905.000000,17905.000000,300
2014-08-06,17750.000000,18480.000000,17140.000000,17980.000000,17980.000000,100
2014-08-07,18460.000000,18460.000000,17145.000000,17450.000000,17450.000000,100
2014-08-08,17970.000000,18790.000000,17785.000000,18765.000000,18765.000000,100
2014-08-11,18925.000000,19290.000000,18410.000000,18480.000000,18480.000000,100
2014-08-12,18285.000000,18315.000000,16920.000000,17125.000000,17125.000000,200
2014-08-13,17280.000000,17600.000000,16785.000000,16920.000000,16920.000000,100
2014-08-14,16780.000000,17200.000000,16380.000000,16415.000000,16415.000000,200
2014-08-15,16650.000000,17195.000000,16435.000000,17190.000000,17190.000000,200
2014-08-18,17380.000000,17445.000000,16825.000000,17230.000000,17230.000000,100
2014-08-19,17415.000000,18175.000000,17415.000000,17860.000000,17860.000000,200
2014-08-20,17870.000000,17870.000000,17325.000000,17825.000000,17825.000000,100
2014-08-21,18015.000000,18320.000000,17475.000000,18320.000000,18320.000000,100
2014-08-22,18170.000000,18170.000000,17700.000000,17865.000000,17865.000000,100
2014-08-25,18210.000000,18800.000000,18210.000000,18790.000000,18790.000000,100
2014-08-26,18870.000000,19500.000000,18870.000000,19160.000000,19160.000000,200
2014-08-27,19225.000000,19560.000000,18940.000000,19015.000000,19015.000000,100
2014-08-28,19125.000000,19280.000000,18750.000000,19195.000000,19195.000000,100
2014-08-29,19485.000000,19970.000000,19135.000000,19970.000000,19970.000000,100
2014-09-02,20000.000000,20000.000000,18665.000000,18825.000000,18825.000000,200
2014-09-03,19120.000000,19335.000000,18570.000000,18665.000000,18665.000000,100
2014-09-04,18550.000000,18885.000000,17165.000000,17435.000000,17435.000000,100
2014-09-05,17450.000000,17795.000000,17170.000000,17795.000000,17795.000000,100
2014-09-08,17645.000000,17645.000000,16370.000000,16845.000000,16845.000000,200
2014-09-09,17000.000000,17310.000000,16130.000000,16485.000000,16485.000000,200
2014-09-10,16410.000000,16485.000000,15680.000000,16470.000000,16470.000000,200
2014-09-11,16225.000000,16460.000000,15690.000000,16410.000000,16410.000000,300
2014-09-12,16250.000000,16250.000000,15250.000000,15415.000000,15415.000000,200
2014-09-15,15615.000000,15780.000000,14875.000000,15625.000000,15625.000000,200
2014-09-16,15475.000000,16675.000000,15475.000000,16355.000000,16355.000000,200
2014-09-17,16665.000000,16750.000000,16200.000000,16375.000000,16375.000000,100
2014-09-18,16735.000000,16735.000000,15350.000000,15600.000000,15600.000000,200
2014-09-19,15840.000000,15840.000000,15040.000000,15080.000000,15080.000000,100
2014-09-22,15085.000000,15085.000000,13380.000000,13415.000000,13415.000000,500
2014-09-23,13595.000000,14075.000000,13295.000000,13480.000000,13480.000000,200
2014-09-24,13560.000000,13975.000000,12610.000000,13715.000000,13715.000000,400
2014-09-25,13730.000000,13730.000000,12755.000000,12790.000000,12790.000000,300
2014-09-26,12940.000000,12940.000000,12375.000000,12675.000000,12675.000000,200
2014-09-29,12640.000000,12915.000000,12015.000000,12870.000000,12870.000000,100
2014-09-30,12970.000000,12980.000000,11590.000000,11900.000000,11900.000000,300
2014-10-01,11995.000000,12485.000000,10665.000000,10825.000000,10825.000000,400
2014-10-02,10705.000000,10705.000000,9355.000000,10385.000000,10385.000000,800
2014-10-03,10560.000000,10825.000000,9885.000000,9915.000000,9915.000000,300
2014-10-06,10035.000000,10220.000000,9485.000000,9765.000000,9765.000000,300
2014-10-07,9660.000000,9660.000000,8775.000000,8850.000000,8850.000000,400
2014-10-08,8795.000000,8880.000000,7635.000000,8845.000000,8845.000000,900
2014-10-09,8765.000000,8765.000000,7250.000000,7305.000000,7305.000000,900
2014-10-10,7280.000000,7400.000000,6340.000000,6760.000000,6760.000000,1800
2014-10-13,6850.000000,6925.000000,5440.000000,5465.000000,5465.000000,1300
2014-10-14,5600.000000,6055.000000,5175.000000,5350.000000,5350.000000,1200
2014-10-15,5045.000000,6090.000000,4815.000000,6090.000000,6090.000000,1300
2014-10-16,5685.000000,6875.000000,5590.000000,6705.000000,6705.000000,1400
2014-10-17,7220.000000,7430.000000,6230.000000,6330.000000,6330.000000,1800
2014-10-20,6365.000000,6710.000000,6050.000000,6710.000000,6710.000000,700
2014-10-21,7110.000000,7555.000000,6890.000000,7530.000000,7530.000000,1300
2014-10-22,7610.000000,7740.000000,6330.000000,6370.000000,6370.000000,1600
2014-10-23,6635.000000,7060.000000,6395.000000,6915.000000,6915.000000,700
2014-10-24,6780.000000,6780.000000,6320.000000,6490.000000,6490.000000,600
2014-10-27,6305.000000,6305.000000,5450.000000,5760.000000,5760.000000,1800
2014-10-28,5790.000000,6460.000000,5610.000000,6450.000000,6450.000000,900
2014-10-29,6645.000000,7025.000000,6385.000000,6650.000000,6650.000000,1300
2014-10-30,6530.000000,6635.000000,5855.000000,6020.000000,6020.000000,1000
2014-10-31,5905.000000,6460.000000,5550.000000,6405.000000,6405.000000,900
2014-11-03,6615.000000,6975.000000,5915.000000,5970.000000,5970.000000,1400
2014-11-04,5750.000000,5770.000000,5000.000000,5245.000000,5245.000000,3100
2014-11-05,5420.000000,6050.000000,5320.000000,5830.000000,5830.000000,2500
2014-11-06,5830.000000,6020.000000,5390.000000,6020.000000,6020.000000,1600
2014-11-07,6015.000000,7145.000000,5970.000000,7010.000000,7010.000000,2500
2014-11-10,7330.000000,7430.000000,6250.000000,6335.000000,6335.000000,2200
2014-11-11,6290.000000,6555.000000,6005.000000,6515.000000,6515.000000,61500
2014-11-12,6395.000000,6630.000000,6165.000000,6260.000000,6260.000000,700
2014-11-13,6195.000000,6250.000000,5560.000000,5815.000000,5815.000000,1800
2014-11-14,5915.000000,6280.000000,5700.000000,6230.000000,6230.000000,1200
2014-11-17,6185.000000,6185.000000,5680.000000,5770.000000,5770.000000,1500
2014-11-18,5735.000000,5990.000000,5540.000000,5825.000000,5825.000000,1200
2014-11-19,6000.000000,6060.000000,5610.000000,5930.000000,5930.000000,1400
2014-11-20,5930.000000,6615.000000,5925.000000,6595.000000,6595.000000,2000
2014-11-21,6975.000000,7210.000000,6710.000000,6960.000000,6960.000000,2100
2014-11-24,6850.000000,7025.000000,6490.000000,6665.000000,6665.000000,1200
2014-11-25,6870.000000,6870.000000,6105.000000,6210.000000,6210.000000,1400
2014-11-26,6090.000000,6095.000000,5615.000000,5640.000000,5640.000000,128200
2014-11-28,4920.000000,4935.000000,3360.000000,3360.000000,3360.000000,8400
2014-12-01,3385.000000,3385.000000,2730.000000,3085.000000,3085.000000,6800
2014-12-02,3025.000000,3225.000000,2825.000000,2925.000000,2925.000000,3300
2014-12-03,3005.000000,3245.000000,2915.000000,3030.000000,3030.000000,3100
2014-12-04,2945.000000,2985.000000,2675.000000,2715.000000,2715.000000,183200
2014-12-05,2720.000000,2730.000000,2485.000000,2550.000000,2550.000000,2500
2014-12-08,2415.000000,2425.000000,1950.000000,1950.000000,1950.000000,331000
2014-12-09,2030.000000,2210.000000,1930.000000,2210.000000,2210.000000,5700
2014-12-10,2090.000000,2090.000000,1805.000000,1870.000000,1870.000000,312900
2014-12-11,1895.000000,2010.000000,1775.000000,1795.000000,1795.000000,3500
2014-12-12,1755.000000,1910.000000,1695.000000,1750.000000,1750.000000,6900
2014-12-15,1850.000000,1885.000000,1615.000000,1630.000000,1630.000000,197300
2014-12-16,1620.000000,2065.000000,1610.000000,1830.000000,1830.000000,4900
2014-12-17,1835.000000,2370.000000,1835.000000,2310.000000,2310.000000,533000
2014-12-18,2615.000000,2635.000000,2125.000000,2355.000000,2355.000000,312800
2014-12-19,2400.000000,2660.000000,2320.000000,2615.000000,2615.000000,203300
2014-12-22,2485.000000,2500.000000,2235.000000,2360.000000,2360.000000,3700
2014-12-23,2415.000000,2465.000000,2300.000000,2445.000000,2445.000000,119400
2014-12-24,2405.000000,2405.000000,2200.000000,2335.000000,2335.000000,1500
2014-12-26,2385.000000,2465.000000,2225.000000,2270.000000,2270.000000,1100
2014-12-29,2370.000000,2410.000000,2200.000000,2290.000000,2290.000000,2100
2014-12-30,2295.000000,2320.000000,2145.000000,2145.000000,2145.000000,2400
2014-12-31,2100.000000,2200.000000,2000.000000,2135.000000,2135.000000,2700
2015-01-02,2160.000000,2235.000000,1985.000000,2150.000000,2150.000000,1438000
2015-01-05,2120.000000,2160.000000,1665.000000,1725.000000,1725.000000,5038200
2015-01-06,1710.000000,1725.000000,1500.000000,1595.000000,1595.000000,4016700
2015-01-07,1670.000000,1725.000000,1470.000000,1495.000000,1495.000000,3111600
2015-01-08,1550.000000,1640.000000,1475.000000,1595.000000,1595.000000,2727100
2015-01-09,1645.000000,1655.000000,1490.000000,1600.000000,1600.000000,1585100
2015-01-12,1545.000000,1545.000000,1340.000000,1395.000000,1395.000000,3286500
2015-01-13,1405.000000,1460.000000,1285.000000,1340.000000,1340.000000,2443200
2015-01-14,1300.000000,1445.000000,1240.000000,1430.000000,1430.000000,3766400
2015-01-15,1505.000000,1550.000000,1330.000000,1335.000000,1335.000000,3443400
2015-01-16,1400.000000,1525.000000,1365.000000,1525.000000,1525.000000,2507800
