Date,Open,High,Low,Close,Adj Close,Volume
2015-05-29,396.000000,397.500000,393.899994,396.200012,372.417816,100
2015-06-01,193.050003,193.050003,193.050003,193.050003,181.462036,0
2015-06-02,386.100006,386.100006,386.100006,386.100006,362.924072,0
2015-06-03,204.300003,204.300003,200.000000,200.000000,187.994858,0
2015-06-04,380.000000,380.000000,377.000000,377.000000,354.370300,100
2015-06-05,399.100006,399.100006,393.100006,393.100006,369.503876,100
2015-06-08,398.000000,398.000000,381.149994,389.100006,365.743988,100
2015-06-09,199.949997,199.949997,197.050003,197.050003,185.221924,0
2015-06-10,410.600006,410.600006,407.100006,407.100006,382.663513,100
2015-06-11,406.700012,406.700012,400.000000,400.000000,375.989716,0
2015-06-12,400.000000,400.000000,400.000000,400.000000,375.989716,0
2015-06-15,370.000000,386.299988,370.000000,385.799988,362.642059,100
2015-06-16,383.899994,384.000000,383.899994,383.899994,360.856110,200
2015-06-17,390.799988,390.799988,390.799988,390.799988,367.341919,0
2015-06-18,385.700012,385.700012,385.700012,385.700012,362.548096,0
2015-06-19,377.299988,377.299988,358.200012,360.299988,338.672699,600
2015-06-22,354.000000,354.000000,354.000000,354.000000,332.750885,0
2015-06-23,384.700012,385.399994,384.700012,385.399994,362.266083,0
2015-06-24,385.399994,385.399994,385.399994,385.399994,362.266083,0
2015-06-25,370.000000,370.000000,370.000000,370.000000,347.790497,0
2015-06-26,359.700012,359.700012,350.000000,350.000000,328.990997,100
2015-06-29,338.200012,338.200012,324.700012,324.700012,305.209656,300
2015-06-30,330.200012,330.200012,325.500000,330.000000,310.191498,100
2015-07-01,318.799988,327.500000,296.100006,296.100006,278.326385,100
2015-07-02,297.000000,297.000000,297.000000,297.000000,279.172333,0
2015-07-06,275.799988,276.899994,266.000000,267.600006,251.537109,700
2015-07-07,260.000000,292.600006,245.000000,292.600006,275.036469,300
2015-07-08,291.200012,291.200012,253.919998,259.100006,243.547333,300
2015-07-09,284.700012,285.250000,275.480011,275.480011,258.944122,300
2015-07-10,267.500000,267.500000,264.700012,264.700012,248.811188,100
2015-07-13,264.200012,264.200012,262.100006,262.100006,246.367249,0
2015-07-14,265.700012,293.500000,265.700012,293.500000,275.882446,200
2015-07-15,285.000000,286.470001,255.699997,260.799988,245.145264,1000
2015-07-16,261.899994,261.899994,250.000000,251.300003,236.215530,400
2015-07-17,240.000000,240.800003,230.500000,230.500000,216.664063,800
2015-07-20,225.000000,225.000000,204.500000,205.399994,193.070709,1200
2015-07-21,212.699997,223.699997,207.500000,209.399994,196.830597,1600
2015-07-22,198.399994,203.000000,195.110001,196.139999,184.366547,700
2015-07-23,199.199997,199.800003,187.500000,197.500000,185.644913,1100
2015-07-24,198.000000,199.000000,175.899994,178.600006,167.879410,1300
2015-07-27,170.899994,174.699997,162.000000,162.699997,152.933807,1600
2015-07-28,165.100006,182.100006,161.000000,181.699997,170.793320,3700
2015-07-29,177.600006,203.100006,177.600006,197.399994,185.550919,14200
2015-07-30,194.100006,198.800003,182.000000,185.699997,174.553223,1900
