Date,Open,High,Low,Close,Adj Close,Volume
2016-03-29,13.386666,13.386666,13.166667,13.268333,13.124656,3000
2016-03-30,13.561666,14.118333,13.561666,13.976666,13.825318,39600
2016-03-31,13.850000,13.851666,13.813334,13.813334,13.663754,9600
2016-04-01,13.813334,13.813334,13.813334,13.813334,13.663754,0
2016-04-04,13.718333,13.761666,13.666667,13.666667,13.518676,7200
2016-04-05,13.578333,13.578333,13.488334,13.488334,13.342273,7200
2016-04-06,13.451667,13.666667,13.451667,13.666667,13.518676,6000
2016-04-07,13.286667,13.286667,13.286667,13.286667,13.142791,1200
2016-04-08,13.600000,13.716666,13.396667,13.500000,13.353813,190800
2016-04-11,13.716666,13.895000,13.516666,13.516666,13.370297,98400
2016-04-12,13.790000,13.790000,13.153334,13.490000,13.343921,137400
2016-04-13,13.580000,14.086667,13.580000,14.013333,13.861588,74400
2016-04-14,14.016666,14.016666,13.686666,13.943334,13.792346,56400
2016-04-15,14.035000,14.035000,13.711667,13.711667,13.563188,30000
2016-04-18,13.735000,13.768333,13.548333,13.696667,13.548349,94200
2016-04-19,13.660000,13.815000,13.318334,13.530000,13.383487,39000
2016-04-20,13.483334,13.870000,13.395000,13.820000,13.670347,51000
2016-04-21,13.595000,13.700000,13.461667,13.648334,13.500541,36600
2016-04-22,13.685000,13.843333,13.443334,13.680000,13.531865,55800
2016-04-25,13.676666,13.676666,13.388333,13.391666,13.246653,22200
2016-04-26,13.468333,13.908334,13.468333,13.601666,13.454379,223800
2016-04-27,13.705000,13.918333,13.333333,13.918333,13.767615,19200
2016-04-28,14.116667,14.116667,13.215000,13.325000,13.180706,31800
2016-04-29,13.333333,13.333333,12.360000,12.498333,12.362993,72600
2016-05-02,12.465000,12.778334,12.465000,12.778334,12.639961,37200
2016-05-03,12.565000,12.591666,12.411667,12.536667,12.400913,28800
2016-05-04,12.323334,12.531667,12.185000,12.315000,12.181645,108000
2016-05-05,12.306666,12.451667,12.288333,12.331667,12.198132,27000
2016-05-06,12.110000,12.341666,12.000000,12.336667,12.203077,316800
2016-05-09,12.310000,12.476666,12.253333,12.253333,12.120645,75000
2016-05-10,12.243333,12.665000,12.243333,12.661667,12.524558,75600
2016-05-11,12.468333,12.706667,12.468333,12.558333,12.422344,15000
2016-05-12,12.490000,12.490000,12.053333,12.183333,12.051405,17400
2016-05-13,12.326667,12.500000,12.233334,12.303333,12.170104,26400
2016-05-16,12.308333,12.806666,12.308333,12.721666,12.583908,21600
2016-05-17,12.656667,12.656667,12.408334,12.433333,12.298697,9000
2016-05-18,12.666667,12.950000,12.625000,12.713333,12.575665,25800
2016-05-19,12.500000,12.558333,12.458333,12.558333,12.422344,10200
2016-05-20,12.741667,13.385000,12.741667,13.340000,13.195545,144600
2016-05-23,13.350000,13.635000,13.350000,13.541667,13.395028,14400
2016-05-24,13.566667,14.143333,13.566667,14.143333,13.990180,18600
2016-05-25,14.291667,14.353333,14.181666,14.260000,14.105583,22200
2016-05-26,14.390000,14.515000,14.335000,14.335000,14.179771,57000
2016-05-27,14.601666,14.605000,14.445000,14.450000,14.293525,46800
2016-05-31,14.820000,14.820000,14.485000,14.666667,14.507849,12000
2016-06-01,14.546667,14.810000,14.546667,14.810000,14.649629,20400
2016-06-02,14.675000,14.720000,14.565000,14.685000,14.525981,126600
2016-06-03,14.831667,14.985000,14.641666,14.848333,14.687546,27600
2016-06-06,14.813334,14.938334,14.730000,14.938334,14.776571,8400
2016-06-07,14.936666,15.108334,14.880000,15.040000,14.877137,26400
2016-06-08,15.175000,15.175000,14.871667,14.956667,14.794706,15000
2016-06-09,14.696667,14.885000,14.681666,14.795000,14.634790,9000
2016-06-10,14.630000,14.753333,14.620000,14.753333,14.593574,7200
2016-06-13,14.505000,14.913333,14.505000,14.583333,14.425414,10200
2016-06-14,14.500000,14.640000,14.358334,14.640000,14.481469,22200
2016-06-15,14.508333,14.583333,14.508333,14.583333,14.425414,3600
2016-06-16,14.081667,14.500000,14.070000,14.500000,14.342984,16800
2016-06-17,14.433333,14.433333,14.433333,14.433333,14.277040,1200
2016-06-20,14.545000,14.843333,14.545000,14.843333,14.682599,2400
2016-06-21,14.661667,14.661667,14.661667,14.661667,14.502902,2400
2016-06-22,14.735000,14.735000,14.735000,14.735000,14.597173,3000
2016-06-23,15.088333,15.380000,15.050000,15.380000,15.236140,16200
2016-06-24,14.351666,14.575000,13.730000,13.730000,13.601574,44400
2016-06-27,13.538333,13.538333,12.861667,12.868333,12.747968,34800
2016-06-28,13.311666,13.560000,13.256667,13.545000,13.418305,27600
2016-06-29,13.798333,14.223333,13.775000,14.223333,14.090292,21600
2016-06-30,13.938334,14.701667,13.883333,14.701667,14.564152,17400
2016-07-01,14.593333,14.593333,14.328333,14.506667,14.370976,33600
2016-07-05,13.916667,14.076667,13.821667,13.938334,13.807959,16200
2016-07-06,13.771667,14.095000,13.771667,14.095000,13.963161,5400
2016-07-07,14.298333,14.590000,14.298333,14.440000,14.304932,9600
2016-07-08,14.736667,15.253333,14.736667,15.253333,15.110658,25800
2016-07-11,15.308333,15.556666,15.308333,15.498333,15.353366,27600
2016-07-12,15.603333,15.945000,15.603333,15.945000,15.795856,11400
2016-07-13,15.993333,16.084999,15.900000,16.084999,15.934546,13200
2016-07-14,15.951667,16.246666,15.951667,16.181667,16.030308,4800
2016-07-15,16.235001,16.235001,16.075001,16.093334,15.942801,8400
2016-07-18,16.105000,16.421667,16.105000,16.421667,16.268064,13200
2016-07-19,16.231667,16.333334,16.230000,16.266666,16.114515,8400
2016-07-20,16.501667,16.741667,16.501667,16.741667,16.585072,5400
2016-07-21,16.576666,16.658333,16.326666,16.326666,16.173952,10200
2016-07-22,16.306667,16.748333,16.301666,16.748333,16.591675,16200
2016-07-25,16.666666,16.920000,16.666666,16.846666,16.689087,25200
2016-07-26,17.091667,17.995001,17.041666,17.766666,17.600483,28200
2016-07-27,18.451666,18.451666,17.809999,17.969999,17.801914,26400
2016-07-28,17.868334,17.868334,17.695000,17.786667,17.620295,19200
2016-07-29,17.871666,17.871666,17.500000,17.696667,17.531136,43200
2016-08-01,17.696667,17.830000,17.488333,17.516666,17.352821,22800
2016-08-02,17.516666,17.516666,16.959999,17.233334,17.072140,19800
2016-08-03,17.048334,17.166666,17.048334,17.110001,16.949959,6000
2016-08-04,17.110001,17.110001,17.110001,17.110001,16.949959,0
2016-08-05,17.833334,18.100000,17.719999,18.100000,17.930700,13200
2016-08-08,18.403334,18.403334,17.825001,17.945000,17.777149,22200
2016-08-09,18.128334,18.203333,18.128334,18.160000,17.990135,15000
2016-08-10,18.053333,18.053333,17.655001,17.770000,17.603785,35400
2016-08-11,17.931667,17.959999,17.903334,17.959999,17.792004,6600
2016-08-12,17.971666,18.161667,17.971666,18.033333,17.864655,7200
2016-08-15,18.248333,18.594999,18.248333,18.565001,18.391348,20400
2016-08-16,18.333334,18.498333,18.286667,18.286667,18.115620,33000
2016-08-17,18.353333,18.353333,18.216667,18.305000,18.133783,4200
2016-08-18,18.400000,18.500000,18.365000,18.441668,18.269173,15000
2016-08-19,18.731667,18.956667,18.731667,18.956667,18.779352,6000
2016-08-22,19.400000,19.400000,18.750000,18.763334,18.587830,12000
2016-08-23,19.213333,19.258333,19.138334,19.205000,19.025360,12600
2016-08-24,19.001667,19.001667,18.600000,18.655001,18.480509,34200
2016-08-25,18.841667,18.941668,18.741667,18.818333,18.642313,9600
2016-08-26,19.071667,19.316668,18.886667,18.886667,18.710007,7200
2016-08-29,19.316668,19.333334,19.238333,19.263334,19.083151,11400
2016-08-30,19.303333,19.421667,19.101667,19.101667,18.922998,14400
2016-08-31,19.088333,19.240000,18.898333,19.240000,19.060034,7200
2016-09-01,19.504999,19.504999,19.223333,19.333334,19.152496,11400
2016-09-02,19.500000,19.506666,19.245001,19.245001,19.064989,9600
2016-09-06,19.360001,19.594999,19.129999,19.410000,19.228441,57000
2016-09-07,19.333334,19.381666,19.030001,19.030001,18.851999,10800
2016-09-08,19.250000,19.250000,18.833334,19.110001,18.931250,25200
2016-09-09,18.816668,18.816668,17.768333,17.768333,17.602135,174600
2016-09-12,17.501667,18.541666,17.333334,18.541666,18.368233,33600
2016-09-13,18.361666,18.361666,18.084999,18.084999,17.915836,9000
2016-09-14,18.398333,18.493334,18.299999,18.408333,18.236147,7800
2016-09-15,18.583334,19.333334,18.583334,19.333334,19.152496,18000
2016-09-16,19.631666,19.653334,19.230000,19.653334,19.469501,16800
2016-09-19,20.000000,20.000000,19.371666,19.549999,19.367134,17400
2016-09-20,19.473333,19.483334,19.184999,19.186666,19.007200,13200
2016-09-21,19.334999,19.621666,19.334999,19.473333,19.291185,18000
