Date,Open,High,Low,Close,Adj Close,Volume
2013-11-26,14.615000,14.850000,14.427500,14.757500,14.005672,373600
2013-11-27,14.607500,14.955000,14.505000,14.950000,14.188364,316400
2013-11-29,15.000000,15.140000,14.905000,14.947500,14.185992,198400
2013-12-02,15.080000,15.105000,14.807500,14.867500,14.110068,347600
2013-12-03,14.767500,15.165000,14.737500,15.020000,14.254799,334800
2013-12-04,14.957500,15.125000,14.525000,14.830000,14.074478,180800
2013-12-05,14.850000,15.105000,14.820000,14.927500,14.167012,254000
2013-12-06,15.602500,15.602500,15.275000,15.442500,14.655774,315200
2013-12-09,15.695000,15.735000,15.482500,15.562500,14.769661,210000
2013-12-10,15.510000,15.632500,15.267500,15.430000,14.643912,129200
2013-12-11,15.487500,15.540000,14.912500,14.975000,14.212092,233600
2013-12-12,14.930000,15.025000,14.542500,14.597500,13.853824,276000
2013-12-13,14.750000,14.835000,14.425000,14.520000,13.780272,308000
2013-12-16,14.835000,15.370000,14.835000,15.105000,14.335468,239600
2013-12-17,15.105000,15.682500,15.105000,15.575000,14.781524,339600
2013-12-18,15.607500,15.927500,14.885000,15.885000,15.075731,445600
2013-12-19,15.860000,15.860000,15.392500,15.600000,14.805250,224400
2013-12-20,15.600000,16.127501,15.600000,15.997500,15.182499,487600
2013-12-23,16.290001,16.457500,16.160000,16.395000,15.559750,328000
2013-12-24,16.520000,16.695000,16.424999,16.590000,15.744815,136800
2013-12-26,16.674999,16.815001,16.580000,16.742500,15.889545,290800
2013-12-27,16.792500,16.897499,16.662500,16.697500,15.846838,139200
2013-12-30,16.617500,16.930000,16.617500,16.825001,15.967843,181200
2013-12-31,16.937500,17.270000,16.937500,17.254999,16.375933,314800
2014-01-02,16.930000,16.930000,16.309999,16.480000,15.640417,489600
2014-01-03,16.552500,16.552500,16.177500,16.420000,15.583475,278400
2014-01-06,16.507500,16.507500,16.037500,16.110001,15.289268,236400
2014-01-07,16.254999,16.542500,16.197500,16.485001,15.645164,186400
2014-01-08,16.860001,17.250000,16.750000,17.212500,16.335600,293600
2014-01-09,17.385000,17.385000,16.652500,16.847500,15.989194,170400
2014-01-10,16.850000,17.125000,16.817499,17.052500,16.183752,174400
2014-01-13,16.965000,17.129999,16.312500,16.445000,15.607202,351200
2014-01-14,16.520000,17.612499,16.457500,17.575001,16.679634,547200
2014-01-15,17.772499,18.170000,17.725000,18.020000,17.101963,371200
2014-01-16,17.975000,18.025000,17.625000,17.719999,16.817245,451200
2014-01-17,17.504999,17.780001,17.302500,17.415001,16.527784,272800
2014-01-21,17.639999,17.762501,17.315001,17.757500,16.852835,364800
2014-01-22,17.757500,18.375000,17.632500,18.365000,17.429386,243200
2014-01-23,17.844999,18.027500,17.430000,17.740000,16.836226,416800
2014-01-24,17.420000,17.502501,16.469999,16.495001,15.654655,589600
2014-01-27,16.700001,16.707500,15.877500,16.180000,15.355703,535600
2014-01-28,16.059999,16.459999,15.860000,16.377501,15.543142,298400
2014-01-29,16.065001,16.610001,16.065001,16.147499,15.324857,443600
2014-01-30,16.535000,16.917500,16.437500,16.775000,15.920389,338400
2014-01-31,16.272499,16.754999,16.080000,16.514999,15.673635,232000
2014-02-03,16.477501,16.477501,15.332500,15.472500,14.684246,495200
2014-02-04,15.485000,15.605000,15.242500,15.497500,14.707973,453600
2014-02-05,15.412500,15.767500,15.035000,15.560000,14.767288,280000
2014-02-06,15.817500,16.400000,15.805000,16.299999,15.469589,517200
2014-02-07,16.522499,17.135000,16.340000,17.087500,16.216970,473200
2014-02-10,16.985001,17.422501,16.977501,17.350000,16.466097,327200
2014-02-11,17.434999,18.145000,17.385000,18.012501,17.094843,408000
2014-02-12,18.299999,18.605000,18.205000,18.520000,17.576490,572400
2014-02-13,18.195000,19.184999,18.139999,19.184999,18.207609,389600
2014-02-14,19.182501,19.575001,18.937500,19.502501,18.508934,521200
2014-02-18,19.764999,19.764999,19.250000,19.660000,18.658413,361600
2014-02-19,19.577499,19.897499,19.452499,19.615000,18.615704,305600
2014-02-20,19.655001,20.125000,19.552500,20.077499,19.054640,345200
2014-02-21,20.157499,20.275000,19.592501,19.772499,18.765179,337600
2014-02-24,20.062500,20.375000,19.927500,20.000000,18.981092,300800
2014-02-25,19.922501,20.080000,19.377501,19.707500,18.703493,423600
2014-02-26,19.840000,20.517500,19.840000,20.090000,19.066504,338800
2014-02-27,20.000000,20.197500,19.655001,20.062500,19.040407,210800
2014-02-28,20.222500,20.262501,19.605000,20.000000,18.981092,322400
2014-03-03,19.402500,19.799999,19.087500,19.672501,18.670275,556400
2014-03-04,20.277500,20.772499,20.270000,20.692499,19.638311,467600
2014-03-05,20.692499,21.000000,20.577499,20.822500,19.761688,224400
2014-03-06,21.000000,21.320000,20.777500,21.297501,20.212488,208400
2014-03-07,21.497499,21.552500,20.995001,21.197500,20.117582,265200
2014-03-10,21.025000,21.334999,20.775000,21.062500,19.989460,132000
2014-03-11,21.272499,21.412500,20.552500,20.727501,19.671528,139200
2014-03-12,20.402500,21.250000,20.302500,21.250000,20.167408,167200
2014-03-13,21.475000,21.572500,19.844999,20.187500,19.159039,386400
2014-03-14,20.000000,20.375000,19.827499,19.867500,18.855341,245200
2014-03-17,20.285000,20.777500,20.240000,20.580000,19.531544,266800
2014-03-18,20.817499,21.490000,20.570000,21.457500,20.364338,542800
2014-03-19,21.492500,21.855000,21.004999,21.410000,20.319258,441600
2014-03-20,21.070000,22.627501,21.070000,22.615000,21.462866,439200
2014-03-21,22.882500,22.907499,21.840000,22.020000,20.898180,498000
2014-03-24,22.344999,22.344999,21.205000,21.747499,20.639563,659200
2014-03-25,21.915001,22.577499,21.852501,22.197500,21.066637,457200
2014-03-26,22.650000,23.000000,21.490000,21.525000,20.428398,541600
2014-03-27,21.342501,21.717501,20.840000,20.992500,19.923027,385200
2014-03-28,21.225000,21.924999,21.125000,21.445000,20.352472,274400
2014-03-31,21.947500,22.642500,21.825001,22.477501,21.332373,636400
2014-04-01,22.962500,23.527500,22.722500,23.527500,22.328880,540400
2014-04-02,23.750000,23.750000,23.042500,23.379999,22.188894,484400
2014-04-03,23.500000,24.177500,23.170000,23.520000,22.321762,453600
2014-04-04,24.162500,24.162500,21.455000,21.542500,20.445007,1064000
2014-04-07,21.174999,21.887501,20.555000,20.947500,19.880322,657200
2014-04-08,21.125000,21.807501,21.010000,21.732500,20.625328,347200
2014-04-09,22.180000,22.502501,21.750000,22.432501,21.289667,500800
2014-04-10,22.510000,22.530001,20.299999,20.365000,19.327496,738000
2014-04-11,19.750000,20.530001,19.235001,19.392500,18.404539,625600
2014-04-14,19.842501,20.182501,19.327499,19.847500,18.836361,384000
2014-04-15,20.062500,20.430000,19.200001,20.257500,19.225473,458000
2014-04-16,20.665001,20.665001,19.299999,20.139999,19.113958,355600
2014-04-17,20.094999,21.565001,20.094999,21.302500,20.217234,718800
2014-04-21,21.385000,21.879999,21.027500,21.865000,20.751076,420800
2014-04-22,22.000000,22.650000,21.870001,22.490000,21.344236,396000
2014-04-23,22.559999,22.712500,22.207500,22.397499,21.256445,174000
2014-04-24,22.985001,22.985001,21.897499,22.745001,21.586246,459200
2014-04-25,22.170000,22.170000,20.405001,20.545000,19.498327,854000
2014-04-28,20.687500,21.065001,19.377501,20.170000,19.142429,510800
2014-04-29,20.455000,20.782499,20.082500,20.537500,19.491209,259200
2014-04-30,20.317499,20.952499,20.307501,20.952499,19.885063,312000
2014-05-01,20.985001,21.530001,20.637501,20.745001,19.688137,293200
2014-05-02,20.547501,21.184999,20.547501,20.870001,19.806767,280800
2014-05-05,20.645000,21.132500,20.357500,20.969999,19.901672,189600
2014-05-06,21.062500,21.325001,20.712500,20.719999,19.664408,137600
2014-05-07,20.915001,20.990000,20.232500,20.760000,19.702372,206000
2014-05-08,20.572500,22.059999,20.567499,21.184999,20.105721,519200
2014-05-09,21.120001,21.167500,20.552500,21.012501,19.942011,199200
2014-05-12,21.139999,22.217501,21.139999,22.150000,21.021559,662800
2014-05-13,22.320000,22.340000,21.632500,21.660000,20.556522,305600
2014-05-14,21.495001,21.642500,21.075001,21.107500,20.032169,256400
2014-05-15,20.924999,21.097500,19.882500,20.367500,19.329868,554000
2014-05-16,20.332500,21.067499,20.272499,20.969999,19.901672,226800
2014-05-19,20.892500,21.815001,20.892500,21.642500,20.539913,296000
2014-05-20,21.662500,21.852501,21.000000,21.337500,20.250452,244400
2014-05-21,21.549999,21.830000,21.330000,21.645000,20.542288,290000
2014-05-22,21.792500,22.200001,21.709999,21.962500,20.843611,316000
2014-05-23,21.942499,22.592501,21.867500,22.552500,21.403555,511600
2014-05-27,23.184999,23.415001,22.830000,23.415001,22.222113,433200
2014-05-28,23.622499,23.697500,23.145000,23.490000,22.293291,316000
2014-05-29,23.545000,23.910000,23.502501,23.635000,22.430904,202000
2014-05-30,23.612499,23.822500,23.457500,23.732500,22.523436,158800
2014-06-02,24.145000,24.312500,23.512501,24.117500,22.888823,261200
2014-06-03,24.137501,24.882500,24.012501,24.797501,23.534180,416400
2014-06-04,24.802500,25.237499,24.547501,25.135000,23.854486,269600
2014-06-05,25.287500,25.712500,24.837500,25.482500,24.184280,417600
2014-06-06,25.662500,26.032499,25.570000,25.862499,24.544922,443600
2014-06-09,25.995001,26.482500,25.924999,26.047501,24.720499,461600
2014-06-10,26.097500,26.330000,25.712500,26.307501,24.967253,275200
2014-06-11,26.067499,26.965000,26.067499,26.690001,25.330267,325600
2014-06-12,26.682501,26.922501,26.105000,26.412500,25.066904,456000
2014-06-13,27.165001,27.437500,26.719999,27.162500,25.778696,414000
2014-06-16,27.242500,27.820000,27.035000,27.670000,26.260338,498000
2014-06-17,27.762501,28.400000,27.580000,28.292500,26.851124,428800
2014-06-18,28.367500,28.392500,27.245001,27.952499,26.528444,606000
2014-06-19,28.205000,28.247499,27.475000,28.030001,26.601999,529600
2014-06-20,28.082500,28.275000,27.867500,28.275000,26.834517,278000
2014-06-23,28.389999,28.389999,27.877501,27.962500,26.537935,449200
2014-06-24,27.805000,28.562500,27.112499,27.340000,25.947149,610800
2014-06-25,27.125000,27.732500,26.764999,27.635000,26.227121,420000
2014-06-26,27.462500,27.680000,26.647499,27.282499,25.892578,356800
2014-06-27,27.077499,27.412500,26.942499,27.412500,26.015957,179600
2014-06-30,27.437500,28.350000,27.437500,28.270000,26.829771,310800
2014-07-01,28.475000,29.822500,28.475000,29.434999,27.935421,665200
2014-07-02,29.682501,29.787500,29.377501,29.657499,28.146584,377600
2014-07-03,29.725000,30.370001,29.725000,30.254999,28.713644,262800
2014-07-07,30.254999,30.340000,29.465000,29.622499,28.113365,543600
2014-07-08,29.452499,29.642500,28.307501,29.174999,27.688665,700400
2014-07-09,29.407499,29.775000,28.725000,29.682501,28.170311,435200
2014-07-10,28.385000,29.617500,28.080000,29.254999,27.764589,451600
2014-07-11,29.410000,29.535000,28.902500,29.312500,27.819160,258800
2014-07-14,29.857500,30.030001,29.475000,29.707500,28.194038,477600
2014-07-15,29.980000,29.982500,28.645000,29.472500,27.971012,455200
2014-07-16,30.157499,30.537500,29.930000,30.492500,28.939047,384000
2014-07-17,29.767500,29.767500,27.977501,28.137501,26.704021,842800
2014-07-18,28.500000,29.320000,28.305000,29.240000,27.750353,352000
2014-07-21,29.237499,29.642500,28.975000,29.480000,27.978127,227200
2014-07-22,30.002501,30.227501,29.625000,30.042500,28.511969,287200
2014-07-23,29.737499,29.737499,27.930000,27.967501,26.542681,812800
2014-07-24,27.967501,28.000000,27.167500,27.260000,25.871225,658400
2014-07-25,26.725000,26.725000,25.370001,25.620001,24.314779,708400
2014-07-28,25.700001,25.705000,24.594999,25.537500,24.236479,543200
2014-07-29,25.702499,26.139999,25.382500,25.420000,24.124964,388800
2014-07-30,25.857500,26.375000,25.672501,26.170000,24.836758,394800
